time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-01-30 00:59:54.527184,1,pcoc,0,0,0,3061,6122,3061,0,0,START PROGRAM
2023-01-30 01:01:13.223264,1,pcoc,1,0,0,3061,6122,3061,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 01:01:49.391364,1,pcoc,1,0,0,3061,6122,3061,0,0,Check Expired session in FIND LAST PAGE MINEDn
2023-01-30 08:16:47.091731,1,pcoc,1,0,0,3061,6122,3061,0,0,RESTART PROGRAM
2023-01-30 08:18:43.040911,1,pcoc,2,0,0,3061,6122,3061,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 08:19:39.739963,1,pcoc,2,0,0,3061,6122,3061,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-30 08:19:39.885084,1,pcoc,2,1,0,3061,6122,3061,0,0,falied session
2023-01-30 08:19:42.525607,1,pcoc,2,1,0,3061,6122,3061,0,0,RESTART PROGRAM
2023-01-30 08:21:23.907086,1,pcoc,3,1,0,3061,6122,3061,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 08:22:09.758842,1,pcoc,3,1,0,3061,6122,3061,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-30 08:22:09.916500,1,pcoc,3,2,0,3061,6122,3061,0,0,falied session
2023-01-30 08:22:12.976177,1,pcoc,3,2,0,3061,6122,3061,0,0,RESTART PROGRAM
2023-01-30 08:23:38.045928,1,pcoc,4,2,0,3061,6122,3061,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 08:24:27.264134,1,pcoc,4,2,0,3061,6122,3061,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-30 08:24:27.649487,1,pcoc,4,3,0,3061,6122,3061,0,0,falied session
2023-01-30 08:24:32.280481,1,pcoc,4,3,0,3061,6122,3061,0,0,RESTART PROGRAM
2023-01-30 08:39:11.512555,1,pcoc,21,19,0,3061,6122,3061,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 08:39:55.616552,1,pcoc,21,19,0,3061,6122,3061,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-30 08:39:56.262283,1,pcoc,21,20,0,3061,6122,3061,0,0,falied session
2023-01-30 08:40:17.063482,1,pcoc,21,20,0,3061,6122,3061,0,0,RESTART PROGRAM
2023-01-30 08:41:06.738028,1,pcoc,22,20,0,3061,6122,3061,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 08:46:18.940203,1,pcoc,22,20,0,3061,6122,3061,0,0,Check Expired session in FIND LAST PAGE MINED
2023-01-30 08:48:23.503026,1,pcoc,22,20,0,3061,6122,3061,0,0,Resume Mining
2023-01-30 09:24:06.518259,1,pcoc,22,20,0,3061,6122,3097,5640,7,Saved Data
2023-01-30 09:29:21.102658,1,pcoc,22,20,0,3061,6122,3097,0,0,Check Expired session in FIND LAST PAGE DETAIL MINED
2023-01-30 09:29:21.869421,1,pcoc,22,20,1,3061,6122,3097,0,0,Expired session
2023-01-30 09:29:51.926955,1,pcoc,22,20,1,3061,6122,3097,0,0,Fail Click
2023-01-30 09:29:51.935948,1,pcoc,22,20,1,3061,6122,3097,0,0,End Session
2023-01-30 09:30:12.057259,1,pcoc,22,20,1,3061,6122,3097,0,0,RESTART PROGRAM
2023-01-30 09:36:23.362597,1,pcoc,25,22,1,3061,6122,3097,0,0,"Portal Web Loaded, Go to Page"
2023-01-30 21:59:56.312498,1,pcoc,25,22,1,3061,6122,3097,0,0,Check Expired session in FIND LAST PAGE MINED
