time_bot,id_bot,doc_name,session,failed_session,expired_session,start_page,end_page,page,n_rows,n_cols,message
2023-02-03 23:28:17.782579,2,pcoec,0,0,0,9856,14784,9856,0,0,START PROGRAM
2023-02-03 23:30:00.141345,2,pcoec,1,0,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:30:45.321048,2,pcoec,1,0,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:30:45.580740,2,pcoec,1,1,0,9856,14784,9856,0,0,falied session
2023-02-03 23:31:08.498130,2,pcoec,1,1,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:32:37.015463,2,pcoec,2,1,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:33:12.876203,2,pcoec,2,1,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:33:21.533479,2,pcoec,2,2,0,9856,14784,9856,0,0,falied session
2023-02-03 23:33:27.115713,2,pcoec,2,2,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:35:13.786980,2,pcoec,3,2,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:35:49.146163,2,pcoec,3,2,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:35:49.264624,2,pcoec,3,3,0,9856,14784,9856,0,0,falied session
2023-02-03 23:35:52.490475,2,pcoec,3,3,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:38:52.547811,2,pcoec,4,3,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:39:28.026613,2,pcoec,4,3,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:39:28.306813,2,pcoec,4,4,0,9856,14784,9856,0,0,falied session
2023-02-03 23:39:32.495094,2,pcoec,4,4,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:40:54.962474,2,pcoec,5,4,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:41:30.331534,2,pcoec,5,4,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:41:30.519697,2,pcoec,5,5,0,9856,14784,9856,0,0,falied session
2023-02-03 23:41:33.265162,2,pcoec,5,5,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:43:15.819157,2,pcoec,7,6,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:43:51.297394,2,pcoec,7,6,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:43:51.606208,2,pcoec,7,7,0,9856,14784,9856,0,0,falied session
2023-02-03 23:43:55.911588,2,pcoec,7,7,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:44:44.943209,2,pcoec,8,7,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:45:30.160885,2,pcoec,8,7,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:45:30.256880,2,pcoec,8,8,0,9856,14784,9856,0,0,falied session
2023-02-03 23:45:33.932167,2,pcoec,8,8,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:46:49.327578,2,pcoec,9,8,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:47:24.890391,2,pcoec,9,8,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:47:25.067389,2,pcoec,9,9,0,9856,14784,9856,0,0,falied session
2023-02-03 23:47:30.430010,2,pcoec,9,9,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:49:56.322119,2,pcoec,13,12,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:50:31.597719,2,pcoec,13,12,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:50:31.681716,2,pcoec,13,13,0,9856,14784,9856,0,0,falied session
2023-02-03 23:50:44.195531,2,pcoec,13,13,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:51:45.943553,2,pcoec,14,13,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:52:21.502190,2,pcoec,14,13,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:52:21.777732,2,pcoec,14,14,0,9856,14784,9856,0,0,falied session
2023-02-03 23:52:31.597582,2,pcoec,14,14,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:53:57.362520,2,pcoec,15,14,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:54:38.608624,2,pcoec,15,14,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
2023-02-03 23:54:38.749256,2,pcoec,15,15,0,9856,14784,9856,0,0,falied session
2023-02-03 23:54:41.439997,2,pcoec,15,15,0,9856,14784,9856,0,0,RESTART PROGRAM
2023-02-03 23:55:50.464648,2,pcoec,16,15,0,9856,14784,9856,0,0,"Portal Web Loaded, Go to Page"
2023-02-03 23:56:31.850389,2,pcoec,16,15,0,9856,14784,9856,0,0,Check Expired session in FIND LAST PAGE MINED
